Store_Dept_Date,Weekly_Sales
1_20_2013-07-26,4152.793103448276
1_21_2012-11-02,8454.28735632184
1_21_2012-11-09,8020.367816091954
1_21_2012-11-16,8683.643678160919
1_21_2012-11-23,10146.643678160919
1_21_2012-11-30,9537.413793103447
1_21_2012-12-07,8802.597701149425
1_21_2012-12-14,8062.333333333333
1_21_2012-12-21,8238.264367816091
1_21_2012-12-28,7601.632183908046
1_21_2013-01-04,7628.563218390805
1_21_2013-01-11,7747.954022988506
1_21_2013-01-18,7946.275862068966
1_21_2013-01-25,8176.3448275862065
1_21_2013-02-01,8658.448275862069
1_21_2013-02-08,8688.356321839081
1_21_2013-02-15,8553.413793103447
1_21_2013-02-22,8143.689655172414
1_21_2013-03-01,7624.586206896552
1_21_2013-03-08,7986.068965517241
1_21_2013-03-15,8095.0114942528735
1_21_2013-03-22,8778.850574712644
1_21_2013-03-29,8974.459770114943
1_21_2013-04-05,9201.620689655172
1_21_2013-04-12,7454.482758620689
1_21_2013-04-19,7771.310344827586
1_21_2013-04-26,8096.551724137931
1_21_2013-05-03,8781.48275862069
1_21_2013-05-10,7505.850574712644
1_21_2013-05-17,7224.19540229885
1_21_2013-05-24,8016.35632183908
1_21_2013-05-31,8341.908045977012
1_21_2013-06-07,7713.942528735633
1_21_2013-06-14,7734.712643678161
1_21_2013-06-21,7449.942528735633
1_21_2013-06-28,6504.137931034483
1_21_2013-07-05,8548.379310344828
1_21_2013-07-12,6983.275862068966
1_21_2013-07-19,7198.908045977011
1_21_2013-07-26,6675.816091954023
1_22_2012-11-02,8943.827586206897
1_22_2012-11-09,7848.689655172414
1_22_2012-11-16,9948.620689655172
1_22_2012-11-23,16974.44827586207
1_22_2012-11-30,12463.919540229885
1_22_2012-12-07,7334.241379310345
1_22_2012-12-14,9527.494252873563
1_22_2012-12-21,8084.045977011494
1_22_2012-12-28,9549.137931034482
1_22_2013-01-04,10754.103448275862
1_22_2013-01-11,9634.0
1_22_2013-01-18,10560.275862068966
1_22_2013-01-25,9962.689655172413
1_22_2013-02-01,9121.494252873563
1_22_2013-02-08,11206.586206896553
1_22_2013-02-15,9882.022988505747
1_22_2013-02-22,8617.229885057472
1_22_2013-03-01,8294.425287356322
1_22_2013-03-08,9177.586206896553
1_22_2013-03-15,9692.793103448275
1_22_2013-03-22,7903.448275862069
1_22_2013-03-29,8792.16091954023
1_22_2013-04-05,8449.735632183909
1_22_2013-04-12,7646.057471264367
1_22_2013-04-19,7156.632183908046
1_22_2013-04-26,8159.080459770115
1_22_2013-05-03,7398.16091954023
1_22_2013-05-10,7533.724137931034
1_22_2013-05-17,7208.126436781609
1_22_2013-05-24,7406.114942528736
1_22_2013-05-31,6508.6551724137935
1_22_2013-06-07,6742.954022988506
1_22_2013-06-14,6532.9655172413795
1_22_2013-06-21,6804.873563218391
1_22_2013-06-28,7067.758620689655
1_22_2013-07-05,7957.563218390805
1_22_2013-07-12,6547.770114942528
1_22_2013-07-19,6628.770114942528
1_22_2013-07-26,7251.83908045977
1_23_2012-11-02,21158.919540229886
1_23_2012-11-09,21188.77011494253
1_23_2012-11-16,41556.75862068965
1_23_2012-11-23,30694.724137931036
1_23_2012-11-30,43526.97701149425
1_23_2012-12-07,21421.58620689655
1_23_2012-12-14,21302.333333333332
1_23_2012-12-21,21377.3908045977
1_23_2012-12-28,22132.83908045977
1_23_2013-01-04,21920.298850574713
1_23_2013-01-11,23159.3908045977
1_23_2013-01-18,21891.793103448275
1_23_2013-01-25,26440.206896551725
1_23_2013-02-01,22012.793103448275
1_23_2013-02-08,22387.22988505747
1_23_2013-02-15,26564.298850574713
1_23_2013-02-22,22833.55172413793
1_23_2013-03-01,21920.58620689655
1_23_2013-03-08,22256.97701149425
1_23_2013-03-15,20363.494252873563
1_23_2013-03-22,23241.724137931036
1_23_2013-03-29,28747.988505747126
1_23_2013-04-05,24191.712643678162
1_23_2013-04-12,19444.045977011494
1_23_2013-04-19,19753.827586206895
1_23_2013-04-26,21044.885057471263
1_23_2013-05-03,21687.35632183908
1_23_2013-05-10,20154.55172413793
1_23_2013-05-17,22241.2183908046
1_23_2013-05-24,27041.35632183908
1_23_2013-05-31,23687.896551724138
1_23_2013-06-07,20786.16091954023
1_23_2013-06-14,22087.310344827587
1_23_2013-06-21,21935.908045977012
1_23_2013-06-28,20724.931034482757
1_23_2013-07-05,25789.793103448275
1_23_2013-07-12,20811.528735632182
1_23_2013-07-19,18844.149425287356
1_23_2013-07-26,20015.310344827587
1_24_2012-11-02,6520.862068965517
1_24_2012-11-09,6817.712643678161
1_24_2012-11-16,6047.781609195402
1_24_2012-11-23,14345.356321839081
1_24_2012-11-30,15367.19540229885
1_24_2012-12-07,8022.241379310345
1_24_2012-12-14,5189.264367816092
1_24_2012-12-21,8320.862068965518
1_24_2012-12-28,4923.540229885058
1_24_2013-01-04,5126.390804597701
1_24_2013-01-11,5058.908045977011
1_24_2013-01-18,4819.620689655172
1_24_2013-01-25,5162.310344827586
1_24_2013-02-01,5942.873563218391
1_24_2013-02-08,7856.16091954023
1_24_2013-02-15,7035.482758620689
1_24_2013-02-22,6905.6781609195405
1_24_2013-03-01,5132.873563218391
1_24_2013-03-08,5268.528735632184
1_24_2013-03-15,5634.3448275862065
1_24_2013-03-22,9158.816091954022
1_24_2013-03-29,10126.965517241379
1_24_2013-04-05,8444.344827586207
1_24_2013-04-12,5841.022988505747
1_24_2013-04-19,4466.068965517241
1_24_2013-04-26,5888.229885057472
1_24_2013-05-03,5370.218390804598
1_24_2013-05-10,5803.0114942528735
1_24_2013-05-17,7982.80459770115
1_24_2013-05-24,10108.402298850575
1_24_2013-05-31,7429.3218390804595
1_24_2013-06-07,4606.35632183908
1_24_2013-06-14,6412.724137931034
1_24_2013-06-21,6867.747126436781
1_24_2013-06-28,10169.781609195403
1_24_2013-07-05,9615.333333333334
1_24_2013-07-12,4715.6781609195405
1_24_2013-07-19,4666.885057471264
1_24_2013-07-26,4445.758620689655
1_25_2012-11-02,10006.149425287356
1_25_2012-11-09,10534.643678160919
1_25_2012-11-16,10073.275862068966
1_25_2012-11-23,12945.724137931034
1_25_2012-11-30,12885.931034482759
1_25_2012-12-07,11782.586206896553
1_25_2012-12-14,10237.28735632184
1_25_2012-12-21,10301.149425287356
1_25_2012-12-28,8461.701149425287
1_25_2013-01-04,9105.965517241379
1_25_2013-01-11,8912.298850574713
1_25_2013-01-18,8151.540229885058
1_25_2013-01-25,10327.080459770115
1_25_2013-02-01,10743.0
1_25_2013-02-08,10712.6091954023
1_25_2013-02-15,9326.137931034482
1_25_2013-02-22,8804.988505747126
1_25_2013-03-01,9847.344827586207
1_25_2013-03-08,9707.87356321839
1_25_2013-03-15,11075.0
1_25_2013-03-22,11802.034482758621
1_25_2013-03-29,11517.954022988506
1_25_2013-04-05,9896.12643678161
1_25_2013-04-12,9374.448275862069
1_25_2013-04-19,10245.206896551725
1_25_2013-04-26,11026.6091954023
1_25_2013-05-03,11783.620689655172
1_25_2013-05-10,11190.19540229885
1_25_2013-05-17,11230.597701149425
1_25_2013-05-24,10819.344827586207
1_25_2013-05-31,11043.632183908046
1_25_2013-06-07,10330.988505747126
1_25_2013-06-14,10170.83908045977
1_25_2013-06-21,10177.298850574713
1_25_2013-06-28,9348.206896551725
1_25_2013-07-05,11230.19540229885
1_25_2013-07-12,9970.448275862069
1_25_2013-07-19,9675.183908045978
1_25_2013-07-26,9174.597701149425
1_26_2012-11-02,7555.333333333333
1_26_2012-11-09,7619.137931034483
1_26_2012-11-16,7315.448275862069
1_26_2012-11-23,9938.28735632184
1_26_2012-11-30,9626.83908045977
1_26_2012-12-07,7843.310344827586
1_26_2012-12-14,7753.862068965517
1_26_2012-12-21,7515.666666666667
1_26_2012-12-28,4598.471264367816
1_26_2013-01-04,4880.747126436781
1_26_2013-01-11,5693.0114942528735
1_26_2013-01-18,6221.942528735633
1_26_2013-01-25,6123.413793103448
1_26_2013-02-01,7137.793103448276
1_26_2013-02-08,7870.068965517241
1_26_2013-02-15,7423.908045977011
1_26_2013-02-22,6495.459770114942
1_26_2013-03-01,6599.3448275862065
1_26_2013-03-08,7678.724137931034
1_26_2013-03-15,7918.022988505747
1_26_2013-03-22,9169.67816091954
1_26_2013-03-29,8389.827586206897
1_26_2013-04-05,7155.459770114942
1_26_2013-04-12,7590.505747126437
1_26_2013-04-19,6703.735632183908
1_26_2013-04-26,7085.172413793103
1_26_2013-05-03,7459.80459770115
1_26_2013-05-10,7719.367816091954
1_26_2013-05-17,7747.126436781609
1_26_2013-05-24,5286.229885057472
1_26_2013-05-31,5310.149425287356
1_26_2013-06-07,5182.206896551724
1_26_2013-06-14,5019.701149425287
1_26_2013-06-21,5042.666666666667
1_26_2013-06-28,4862.977011494253
1_26_2013-07-05,5228.367816091954
1_26_2013-07-12,5035.977011494253
1_26_2013-07-19,5091.563218390805
1_26_2013-07-26,5043.919540229885
1_27_2012-11-02,1832.2298850574712
1_27_2012-11-09,1590.5747126436781
1_27_2012-11-16,2326.0
1_27_2012-11-23,4835.908045977011
1_27_2012-11-30,5383.298850574713
1_27_2012-12-07,1429.712643678161
1_27_2012-12-14,2052.4367816091954
1_27_2012-12-21,2312.6666666666665
1_27_2012-12-28,1862.1954022988505
1_27_2013-01-04,2056.942528735632
1_27_2013-01-11,1960.1494252873563
1_27_2013-01-18,2008.83908045977
1_27_2013-01-25,1658.2643678160919
1_27_2013-02-01,2275.344827586207
1_27_2013-02-08,2462.0689655172414
1_27_2013-02-15,2236.7816091954023
1_27_2013-02-22,2054.310344827586
1_27_2013-03-01,1945.712643678161
1_27_2013-03-08,1936.6091954022988
1_27_2013-03-15,1670.4367816091954
1_27_2013-03-22,1704.2988505747126
1_27_2013-03-29,3235.977011494253
1_27_2013-04-05,2397.264367816092
1_27_2013-04-12,1591.3333333333333
1_27_2013-04-19,1365.0919540229886
1_27_2013-04-26,1500.9655172413793
1_27_2013-05-03,1341.6436781609195
1_27_2013-05-10,1529.2068965517242
1_27_2013-05-17,1416.4597701149426
1_27_2013-05-24,1296.448275862069
1_27_2013-05-31,1144.7011494252874
1_27_2013-06-07,1114.4597701149426
1_27_2013-06-14,1133.2183908045977
1_27_2013-06-21,1213.9195402298851
1_27_2013-06-28,1258.0114942528735
1_27_2013-07-05,1140.83908045977
1_27_2013-07-12,1135.9655172413793
1_27_2013-07-19,1150.6091954022988
1_27_2013-07-26,1044.655172413793
1_28_2012-11-02,734.9655172413793
1_28_2012-11-09,694.0919540229885
1_28_2012-11-16,695.471264367816
1_28_2012-11-23,842.0689655172414
1_28_2012-11-30,816.3563218390805
1_28_2012-12-07,712.7011494252873
1_28_2012-12-14,774.0
1_28_2012-12-21,838.735632183908
1_28_2012-12-28,725.4252873563219
1_28_2013-01-04,753.5632183908046
1_28_2013-01-11,658.6436781609195
1_28_2013-01-18,770.471264367816
1_28_2013-01-25,681.9885057471264
1_28_2013-02-01,709.7816091954023
1_28_2013-02-08,724.7931034482758
1_28_2013-02-15,738.2758620689655
1_28_2013-02-22,719.2758620689655
1_28_2013-03-01,731.7126436781609
1_28_2013-03-08,696.3563218390805
1_28_2013-03-15,803.471264367816
1_28_2013-03-22,743.5402298850574
1_28_2013-03-29,841.6896551724138
1_28_2013-04-05,727.6436781609195
1_28_2013-04-12,647.8505747126437
1_28_2013-04-19,569.2183908045977
1_28_2013-04-26,729.3333333333334
1_28_2013-05-03,645.0114942528736
1_28_2013-05-10,577.919540229885
1_28_2013-05-17,623.4252873563219
1_28_2013-05-24,360.17241379310343
1_28_2013-05-31,398.7241379310345
1_28_2013-06-07,407.67816091954023
1_28_2013-06-14,355.97701149425285
1_28_2013-06-21,326.1264367816092
1_28_2013-06-28,316.2183908045977
1_28_2013-07-05,367.2068965517241
1_28_2013-07-12,349.14942528735634
1_28_2013-07-19,342.4712643678161
1_28_2013-07-26,332.71264367816093
1_29_2012-11-02,4818.057471264367
1_29_2012-11-09,4617.287356321839
1_29_2012-11-16,9818.885057471265
1_29_2012-11-23,7313.275862068966
1_29_2012-11-30,10250.643678160919
1_29_2012-12-07,4892.632183908046
1_29_2012-12-14,6185.770114942528
1_29_2012-12-21,5475.873563218391
1_29_2012-12-28,5618.896551724138
1_29_2013-01-04,5626.16091954023
1_29_2013-01-11,5814.563218390805
1_29_2013-01-18,6954.781609195402
1_29_2013-01-25,6694.954022988506
1_29_2013-02-01,5111.896551724138
1_29_2013-02-08,5657.298850574713
1_29_2013-02-15,6176.919540229885
1_29_2013-02-22,5334.264367816092
1_29_2013-03-01,5066.6551724137935
1_29_2013-03-08,5357.413793103448
1_29_2013-03-15,5167.367816091954
1_29_2013-03-22,4427.827586206897
1_29_2013-03-29,6471.505747126437
1_29_2013-04-05,5242.632183908046
1_29_2013-04-12,3994.0344827586205
1_29_2013-04-19,3794.080459770115
1_29_2013-04-26,4503.827586206897
1_29_2013-05-03,4274.390804597701
1_29_2013-05-10,4213.264367816092
1_29_2013-05-17,4000.609195402299
1_29_2013-05-24,4065.103448275862
1_29_2013-05-31,3759.7471264367814
1_29_2013-06-07,3903.7816091954023
1_29_2013-06-14,3792.390804597701
1_29_2013-06-21,3836.977011494253
1_29_2013-06-28,3790.0344827586205
1_29_2013-07-05,4286.091954022989
1_29_2013-07-12,3731.390804597701
1_29_2013-07-19,3605.137931034483
1_29_2013-07-26,3621.390804597701
1_30_2012-11-02,3234.229885057471
1_30_2012-11-09,3593.0
1_30_2012-11-16,2373.632183908046
1_30_2012-11-23,2795.3793103448274
1_30_2012-11-30,2804.0114942528735
1_30_2012-12-07,3204.080459770115
1_30_2012-12-14,2627.2413793103447
1_30_2012-12-21,2733.2528735632186
1_30_2012-12-28,2586.885057471264
1_30_2013-01-04,3257.5287356321837
1_30_2013-01-11,2841.402298850575
1_30_2013-01-18,3110.264367816092
1_30_2013-01-25,3251.3793103448274
1_30_2013-02-01,3496.1724137931033
1_30_2013-02-08,3314.7471264367814
1_30_2013-02-15,3322.6436781609195
1_30_2013-02-22,3303.2413793103447
1_30_2013-03-01,3123.5172413793102
1_30_2013-03-08,2691.2758620689656
1_30_2013-03-15,2937.4367816091954
1_30_2013-03-22,3279.0114942528735
1_30_2013-03-29,2784.448275862069
1_30_2013-04-05,2998.022988505747
1_30_2013-04-12,2479.735632183908
1_30_2013-04-19,2732.8505747126437
1_30_2013-04-26,2758.4942528735633
1_30_2013-05-03,3460.4827586206898
1_30_2013-05-10,3007.7011494252874
1_30_2013-05-17,3110.632183908046
1_30_2013-05-24,3092.4942528735633
1_30_2013-05-31,3033.9885057471265
1_30_2013-06-07,3135.8735632183907
1_30_2013-06-14,3145.425287356322
1_30_2013-06-21,3221.8735632183907
1_30_2013-06-28,3081.574712643678
1_30_2013-07-05,3448.4367816091954
1_30_2013-07-12,2939.367816091954
1_30_2013-07-19,2712.4942528735633
1_30_2013-07-26,3050.3793103448274
1_31_2012-11-02,2182.7011494252874
1_31_2012-11-09,2341.2528735632186
1_31_2012-11-16,3761.67816091954
1_31_2012-11-23,2047.2068965517242
1_31_2012-11-30,3844.2413793103447
1_31_2012-12-07,2109.057471264368
1_31_2012-12-14,2575.4137931034484
1_31_2012-12-21,1752.1954022988505
1_31_2012-12-28,2357.2758620689656
1_31_2013-01-04,2627.9655172413795
1_31_2013-01-11,2233.6666666666665
1_31_2013-01-18,2632.5172413793102
1_31_2013-01-25,3114.5172413793102
1_31_2013-02-01,2306.183908045977
1_31_2013-02-08,2295.4597701149423
1_31_2013-02-15,2456.816091954023
1_31_2013-02-22,2705.057471264368
1_31_2013-03-01,2379.4367816091954
1_31_2013-03-08,2328.310344827586
1_31_2013-03-15,2042.5747126436781
1_31_2013-03-22,2496.919540229885
1_31_2013-03-29,2251.574712643678
1_31_2013-04-05,1849.1379310344828
1_31_2013-04-12,1588.2643678160919
1_31_2013-04-19,1328.896551724138
1_31_2013-04-26,1691.2183908045977
1_31_2013-05-03,1414.1379310344828
1_31_2013-05-10,1450.448275862069
1_31_2013-05-17,2659.9540229885056
1_31_2013-05-24,3527.9885057471265
1_31_2013-05-31,3417.8275862068967
1_31_2013-06-07,1602.6091954022988
1_31_2013-06-14,2367.7586206896553
1_31_2013-06-21,2710.919540229885
1_31_2013-06-28,3739.1494252873563
1_31_2013-07-05,2133.597701149425
1_31_2013-07-12,2033.183908045977
1_31_2013-07-19,1557.8505747126437
1_31_2013-07-26,2213.3333333333335
1_32_2012-11-02,7398.080459770115
1_32_2012-11-09,7313.597701149425
1_32_2012-11-16,17851.459770114943
1_32_2012-11-23,23014.183908045976
1_32_2012-11-30,33553.58620689655
1_32_2012-12-07,7867.16091954023
1_32_2012-12-14,9514.885057471265
1_32_2012-12-21,8699.057471264368
1_32_2012-12-28,11296.494252873563
1_32_2013-01-04,6211.666666666667
1_32_2013-01-11,7211.022988505747
1_32_2013-01-18,12604.505747126437
1_32_2013-01-25,10598.045977011494
1_32_2013-02-01,7879.6551724137935
1_32_2013-02-08,8065.367816091954
1_32_2013-02-15,10668.689655172413
1_32_2013-02-22,9486.71264367816
1_32_2013-03-01,7662.908045977011
1_32_2013-03-08,7367.206896551724
1_32_2013-03-15,7420.954022988506
1_32_2013-03-22,8365.298850574713
1_32_2013-03-29,11596.252873563219
1_32_2013-04-05,7145.16091954023
1_32_2013-04-12,6271.402298850575
1_32_2013-04-19,6731.885057471264
1_32_2013-04-26,7807.528735632184
1_32_2013-05-03,7874.931034482759
1_32_2013-05-10,7537.850574712644
1_32_2013-05-17,6478.080459770115
1_32_2013-05-24,15168.28735632184
1_32_2013-05-31,7359.241379310345
1_32_2013-06-07,6604.816091954023
1_32_2013-06-14,7075.287356321839
1_32_2013-06-21,6454.367816091954
1_32_2013-06-28,5937.16091954023
1_32_2013-07-05,18287.298850574713
1_32_2013-07-12,6300.954022988506
1_32_2013-07-19,5635.919540229885
1_32_2013-07-26,5979.781609195402
1_33_2012-11-02,6014.954022988506
1_33_2012-11-09,5918.517241379311
1_33_2012-11-16,11754.574712643678
1_33_2012-11-23,19520.402298850575
1_33_2012-11-30,22327.42528735632
1_33_2012-12-07,5948.229885057472
1_33_2012-12-14,6779.080459770115
1_33_2012-12-21,5195.551724137931
1_33_2012-12-28,7172.218390804598
1_33_2013-01-04,5431.574712643678
1_33_2013-01-11,5462.954022988506
1_33_2013-01-18,7179.574712643678
1_33_2013-01-25,6257.701149425287
1_33_2013-02-01,5816.827586206897
1_33_2013-02-08,6430.252873563219
1_33_2013-02-15,7344.045977011494
1_33_2013-02-22,6824.425287356322
1_33_2013-03-01,7001.264367816092
1_33_2013-03-08,5951.758620689655
1_33_2013-03-15,5904.482758620689
1_33_2013-03-22,8431.218390804597
1_33_2013-03-29,7630.022988505747
1_33_2013-04-05,5272.597701149425
1_33_2013-04-12,4989.3448275862065
1_33_2013-04-19,4997.19540229885
1_33_2013-04-26,5356.183908045977
1_33_2013-05-03,5024.632183908046
1_33_2013-05-10,5101.942528735633
1_33_2013-05-17,7778.436781609195
1_33_2013-05-24,12664.436781609196
1_33_2013-05-31,7569.241379310345
1_33_2013-06-07,5246.827586206897
1_33_2013-06-14,6957.0114942528735
1_33_2013-06-21,7572.563218390805
1_33_2013-06-28,8751.218390804597
1_33_2013-07-05,16016.735632183909
1_33_2013-07-12,5433.425287356322
1_33_2013-07-19,5199.942528735633
1_33_2013-07-26,5362.609195402299
1_34_2012-11-02,12396.436781609196
1_34_2012-11-09,13244.666666666666
1_34_2012-11-16,12785.620689655172
1_34_2012-11-23,14845.448275862069
1_34_2012-11-30,14458.87356321839
1_34_2012-12-07,14684.241379310344
1_34_2012-12-14,14726.896551724138
1_34_2012-12-21,14125.402298850575
1_34_2012-12-28,11108.988505747126
1_34_2013-01-04,11387.80459770115
1_34_2013-01-11,11491.28735632184
1_34_2013-01-18,10851.425287356322
1_34_2013-01-25,12177.781609195403
1_34_2013-02-01,13360.091954022988
1_34_2013-02-08,13554.32183908046
1_34_2013-02-15,12409.689655172413
1_34_2013-02-22,11857.183908045978
1_34_2013-03-01,10206.068965517241
1_34_2013-03-08,13068.954022988506
1_34_2013-03-15,13304.87356321839
1_34_2013-03-22,15039.770114942528
1_34_2013-03-29,14752.264367816091
1_34_2013-04-05,12637.218390804597
1_34_2013-04-12,11132.954022988506
1_34_2013-04-19,14161.264367816091
1_34_2013-04-26,14417.28735632184
1_34_2013-05-03,14251.689655172413
1_34_2013-05-10,12547.218390804597
1_34_2013-05-17,11391.448275862069
1_34_2013-05-24,13859.954022988506
1_34_2013-05-31,14194.172413793103
1_34_2013-06-07,13832.862068965518
1_34_2013-06-14,14078.51724137931
1_34_2013-06-21,13633.51724137931
1_34_2013-06-28,10989.816091954022
1_34_2013-07-05,13249.298850574713
1_34_2013-07-12,13331.689655172413
1_34_2013-07-19,12736.83908045977
1_34_2013-07-26,10528.011494252874
1_35_2012-11-02,2562.402298850575
1_35_2012-11-09,2558.655172413793
1_35_2012-11-16,2693.6666666666665
1_35_2012-11-23,3134.655172413793
1_35_2012-11-30,2770.0689655172414
1_35_2012-12-07,3078.137931034483
